timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20
0.0013089579336327652,-0.3544858393521381,-0.0703085395509606,-0.5515151595628865,0.2841922180272951,-0.1970434895692799,-0.4812297850146889,47.64805148533755,47.65640987796444,47.63986202166522,47.649511137722456,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0013681766905485663,-0.28150069670181305,-0.08286031786083375,-0.4688232832040794,0.19865344030987933,-0.18733499230938672,-0.3859832471757351,47.64477645002458,47.660619398131246,47.634838941809825,47.65479415168383,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0014273954474643673,-0.2022621077053303,-0.09758518783907014,-0.37883144644975075,0.10468835566943369,-0.17658020049125173,-0.2812640161114734,47.642404641401775,47.663879585263174,47.63102725872765,47.658906478610724,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0014973384521913295,-0.10770711520345667,-0.11634667917113757,-0.2711499557743778,-0.008629789502169211,-0.16345212437619372,-0.154818454381,47.640805159658385,47.666454496611415,47.628182847631194,47.66217328402492,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.001504508995932941,-0.09824712972139844,-0.11829219636000128,-0.260357466085558,-0.020035448244253403,-0.16211947193275353,-0.1420802051562086,47.64071426784014,47.66664039725286,47.62799390466641,47.66241014449492,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0015116795396745526,-0.0888588878387355,-0.12023527875014037,-0.24964322878608836,-0.03136692609447842,-0.16079333064782658,-0.12942264699176748,47.64063648244136,47.666812243858836,47.62782357179088,47.6626292749056,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0015188500834161641,-0.0795496912000684,-0.12217428258105942,-0.23901557047820685,-0.042615277689314036,-0.15947472543957616,-0.11685575018587384,47.64057171233918,47.66697012053623,47.62767177052686,47.66283076140966,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0015260206271577757,-0.07032633993249574,-0.12410761765033984,-0.2284822719643056,-0.053772112738389305,-0.15816463694610564,-0.10438888568253978,47.64051982769122,47.66711415329665,47.62753836639165,47.66301474301,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.001540361714640999,-0.05216331306826075,-0.1279510772535793,-0.20772870313551586,-0.07577888954438146,-0.15557381921749502,-0.07979140641322505,47.64045414541799,47.66736124591974,47.62732613600434,47.663330818259034,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0015547028021242223,-0.034420496863922866,-0.13175348923041338,-0.18744065781455074,-0.09732439886640529,-0.15302832307277725,-0.055700512560268194,47.64043822606949,47.66755471731448,47.62718554577599,47.66357885502134,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
